genus,alley_tree,sponsorship,height,trunk_circumference,crown_diameter
Lime,1,0,12.0,0.81,5.0
Lime,1,0,11.0,0.87,5.5
Lime,1,0,12.0,0.95,6.0
Lime,1,0,14.0,1.61,3.0
Lime,1,0,17.0,2.01,3.0
Lime,1,0,12.0,0.82,5.0
Lime,1,0,12.0,0.94,6.0
Lime,1,0,15.0,1.2,3.0
Lime,1,0,10.0,0.94,6.0
Lime,1,0,9.0,0.63,5.0
Lime,1,0,18.0,1.81,3.0
Lime,1,0,12.0,1.08,7.0
Lime,1,0,18.0,2.25,3.0
Lime,1,0,16.0,2.06,3.0
Lime,1,0,15.0,1.24,3.0
Lime,1,0,17.0,1.64,3.0
Lime,1,0,11.0,1.12,7.0
Lime,1,0,15.0,1.81,3.0
Lime,1,0,14.0,1.54,3.0
Lime,1,0,18.0,1.54,3.0
Lime,1,0,17.0,1.68,3.0
Lime,1,0,17.0,2.03,3.0
Lime,1,0,15.0,1.72,3.0
Lime,1,0,16.0,1.64,3.0
Lime,1,0,11.0,0.97,3.0
Lime,1,0,14.0,1.63,3.0
Lime,1,0,10.0,0.81,5.5
Lime,1,0,14.0,1.62,3.0
Lime,1,0,15.0,1.48,3.0
Lime,1,0,10.0,0.76,6.0
Lime,1,0,15.0,1.24,3.0
Lime,1,0,15.0,1.82,3.0
Lime,1,0,12.0,1.07,6.0
Lime,1,0,16.0,1.51,3.0
Lime,1,0,15.0,1.24,3.0
Lime,1,0,16.0,2.03,3.0
Lime,1,0,14.0,1.23,3.0
Lime,1,0,12.0,1.11,8.0
Lime,1,0,15.0,1.43,3.0
Lime,1,0,12.0,1.1,6.0
Lime,1,0,16.0,2.23,3.0
Lime,1,0,18.0,1.81,3.0
Lime,1,0,14.0,1.16,3.0
Lime,1,0,16.0,1.62,3.0
Lime,1,0,16.0,1.54,3.0
Lime,1,0,16.0,1.28,3.0
Lime,1,0,18.0,1.76,3.0
Lime,1,0,18.0,2.1,3.0
Lime,1,0,18.0,2.08,3.0
Lime,1,0,15.0,2.53,3.0
Lime,1,0,15.0,1.32,3.0
Lime,1,0,18.0,1.91,3.0
Lime,1,0,16.0,1.96,3.0
Lime,1,0,14.0,1.43,3.0
Lime,1,0,12.0,1.06,6.0
Lime,1,0,17.0,1.7,3.0
Lime,1,0,15.0,1.81,3.0
Lime,1,0,12.0,1.15,7.0
Lime,1,0,17.0,1.78,3.0
Lime,1,0,16.0,1.54,3.0
Lime,1,0,16.0,1.41,3.0
Lime,1,0,18.0,1.71,3.0
Lime,1,0,15.0,1.47,3.0
Lime,1,0,15.0,1.44,3.0
Lime,1,0,9.0,0.87,5.0
Lime,1,0,14.0,1.19,3.0
Lime,1,0,16.0,2.35,3.0
Lime,1,0,10.0,0.82,6.0
Lime,1,0,12.0,1.11,3.0
Lime,1,0,17.0,1.57,3.0
Lime,1,0,15.0,1.94,3.0
Lime,1,0,18.0,2.23,3.0
Lime,1,0,14.0,1.43,3.0
Lime,1,0,15.0,1.38,3.0
Lime,1,0,15.0,1.81,1.5
Lime,1,0,13.0,1.49,3.0
Lime,1,0,15.0,1.41,3.0
Lime,1,0,15.0,1.23,3.0
Lime,1,0,13.0,1.0,7.0
Lime,1,0,18.0,2.1,3.0
Lime,1,0,15.0,1.62,3.0
Lime,1,0,13.0,1.2,3.0
Lime,1,0,13.0,1.84,3.0
Lime,1,0,14.0,1.31,3.0
Lime,1,0,14.0,1.38,3.0
Lime,1,0,11.0,1.0367,3.0
Lime,1,0,12.0,1.33,3.0
Lime,1,0,13.0,1.18,6.0
Lime,1,0,18.0,1.58,3.0
Lime,1,0,13.0,1.4,3.0
Lime,1,0,15.0,1.73,3.0
Lime,1,0,13.0,1.36,3.0
Lime,1,0,17.0,1.68,3.0
Lime,1,0,1.0,1.22,3.0
Lime,1,0,12.0,1.66,3.0
Lime,1,0,17.0,1.84,3.0
Lime,1,0,17.0,1.72,3.0
Lime,1,0,13.0,1.68,3.0
Lime,1,0,20.0,2.36,3.0
Lime,1,0,17.0,1.508,3.0
Lime,1,0,16.0,1.75,3.0
Lime,1,0,11.0,1.51,3.0
Lime,1,0,18.0,1.76,3.0
Lime,1,0,17.0,1.8221,3.0
Lime,1,0,11.0,1.1,3.0
Lime,1,0,11.0,0.15,3.0
Lime,1,0,17.0,1.72,3.0
Lime,1,0,21.0,2.92,3.0
Lime,1,0,13.0,1.12,3.0
Lime,1,0,19.0,2.04,3.0
Lime,1,0,13.0,1.31,3.0
Lime,1,0,11.0,1.32,3.0
Lime,1,0,15.0,1.69,3.0
Lime,1,0,12.0,1.26,3.0
Lime,1,0,11.0,1.25,3.0
Lime,1,0,11.0,1.14,3.0
Lime,1,0,14.0,1.6,3.0
Lime,1,0,18.0,1.6336000000000002,3.0
Lime,0,0,7.0,0.22,1.0
alnus,0,0,8.0,0.377,1.0
Lime,0,0,13.5,0.6597,1.0
Lime,0,0,13.0,0.4397999999999999,1.0
Lime,0,0,13.5,0.7226,1.0
Maple,0,0,6.0,0.1,4.0
Maple,0,0,8.0,1.2566,3.0
corylus,0,0,7.0,0.2198999999999999,3.0
crataegus,0,0,7.0,0.2198999999999999,3.0
corylus,0,0,7.0,0.2198999999999999,3.0
crataegus,0,0,7.0,0.2198999999999999,3.0
corylus,0,0,7.0,0.2198999999999999,3.0
corylus,0,0,7.0,0.2198999999999999,3.0
corylus,0,0,7.0,0.2198999999999999,3.0
Birch,0,0,7.0,0.2198999999999999,3.0
Birch,0,0,7.0,0.2198999999999999,3.0
Maple,0,0,17.0,2.4,1.0
Beech,0,0,8.0,3.4,1.5
Maple,0,0,12.0,0.8,1.0
Oak,0,0,17.0,1.55,2.0
Oak,0,0,17.0,1.68,2.0
Oak,0,0,15.0,1.65,2.0
Oak,0,0,13.0,1.4,2.0
Oak,0,0,18.0,3.0,2.0
Oak,0,0,15.0,1.63,2.0
Oak,0,0,25.0,2.15,2.0
Maple,1,0,6.0,0.61415,7.0
Maple,1,0,7.0,0.9,5.7
Maple,1,0,9.0,1.08,6.0
Maple,1,0,9.0,0.61415,6.2
Maple,1,0,8.0,1.08,6.6
Maple,1,0,7.0,0.74,4.6
Maple,1,0,8.0,0.61415,8.0
Maple,1,0,9.0,0.96,5.6
Maple,1,0,9.0,0.61415,7.3
Maple,1,0,9.0,1.04,6.0
Maple,1,0,5.0,0.84,4.0
Maple,1,0,6.0,0.8,4.0
Maple,1,0,6.0,0.95,6.0
Maple,1,0,5.0,0.74,4.0
Maple,1,0,3.0,0.46,2.5
Maple,1,0,5.0,0.83,5.0
Maple,1,0,6.0,1.0,6.0
Maple,1,0,6.0,0.61415,6.0
Maple,1,0,3.0,0.6,4.0
Maple,1,0,7.0,0.61415,7.0
Maple,1,0,5.0,0.83,4.5
Maple,1,0,5.0,0.75,5.0
Maple,1,0,6.0,0.61415,7.0
Maple,1,0,6.0,1.05,6.0
Maple,1,0,5.0,0.9,6.0
Maple,1,0,5.0,0.88,5.0
robinia,0,0,17.0,2.31,1.0
robinia,0,0,15.0,3.04,1.0
Rowan,1,0,7.0,1.44,2.5
Rowan,1,0,7.0,0.48,2.6
Rowan,1,0,5.0,0.57,3.6
Rowan,1,0,12.0,0.84,5.1
Rowan,1,0,8.0,0.76,4.5
Rowan,1,0,10.0,0.94,5.2
Rowan,1,0,9.0,0.76,3.5
Rowan,1,0,9.0,1.28,2.5
Rowan,1,0,9.0,1.77,2.5
Rowan,1,0,10.0,1.76,2.5
Rowan,1,0,12.0,1.74,2.5
pinus,0,0,18.0,1.1,6.0
carpinus,0,0,8.0,0.33,3.0
carpinus,0,0,8.0,0.38,3.0
robinia,0,0,10.0,0.73,5.0
Lime,0,0,10.0,0.42,5.0
Lime,0,0,10.0,0.44,5.0
Lime,0,0,12.0,0.645,8.0
Lime,0,0,10.0,0.405,5.0
Lime,0,0,12.0,0.525,7.0
Lime,0,0,12.0,4.85,6.0
Poplar,0,0,20.0,1.19,1.3
Oak,0,0,28.0,1.98,2.0
Oak,0,0,16.0,1.55,2.0
Oak,0,0,24.0,1.83,2.0
Beech,0,0,17.0,1.27,1.5
Oak,0,0,21.0,1.04,2.0
Oak,0,0,28.0,2.57,2.0
Birch,0,0,18.0,0.87,5.0
Birch,0,0,17.0,0.89,5.0
Birch,0,0,19.0,1.06,5.0
Birch,0,0,14.0,0.82,4.0
Birch,0,0,15.0,0.73,4.0
Birch,0,0,16.0,0.82,5.0
malus,0,0,4.0,0.3,3.0
Poplar,0,0,16.0,0.76,1.3
Poplar,0,0,18.0,1.08,1.3
Oak,0,0,24.0,2.12,2.0
Birch,0,0,24.0,1.62,5.0
Birch,0,0,22.0,1.74,5.0
Birch,0,0,11.0,0.76,4.0
Birch,0,0,10.0,0.9,5.0
Birch,0,0,21.0,1.06,5.0
Birch,0,0,21.0,1.68,5.0
Birch,0,0,22.0,1.25,5.0
Birch,0,0,20.0,1.34,5.0
Birch,0,0,16.0,0.92,5.0
Birch,0,0,20.0,1.25,7.0
Birch,0,0,20.0,0.92,6.0
Maple,0,0,10.0,0.48,6.0
Maple,0,0,10.0,0.51,6.0
Maple,0,0,10.0,0.5,6.0
Rowan,0,0,6.0,0.21,1.0
Rowan,0,0,6.0,0.215,1.0
Rowan,1,0,6.0,0.345,2.0
Rowan,1,0,6.0,0.35,2.5
Rowan,1,0,6.0,0.34,2.5
Rowan,1,0,6.0,0.31,2.0
Oak,0,0,6.0,0.37,2.0
Maple,0,0,7.0,0.377,3.0
Maple,0,0,7.0,1.0367,3.0
Oak,0,0,6.0,0.22,2.5
Beech,0,0,22.0,2.55,1.5
Beech,0,0,24.0,2.3,1.5
Beech,0,0,25.0,2.58,1.5
ulmus,0,0,8.0,0.38,1.0
Oak,0,0,21.0,1.49,2.0
Maple,0,0,15.0,1.15,3.0
Birch,0,0,20.0,1.5,5.0
Lime,1,0,8.0,0.9425,6.0
Lime,1,0,9.0,0.754,5.0
Lime,1,0,9.0,1.0681,6.0
Lime,1,0,9.0,0.7226,6.0
Lime,1,0,8.0,1.1624,8.0
Lime,1,0,9.0,0.8168000000000001,7.0
Lime,1,0,9.0,0.5655,4.0
Lime,1,0,6.0,0.8482,6.0
Lime,1,0,10.0,1.0681,8.0
Lime,1,0,10.0,0.8795999999999999,7.5
Lime,1,0,10.0,0.6912,4.0
Lime,1,0,8.0,1.0053,4.0
Lime,1,0,6.0,0.7226,6.0
Lime,1,0,9.0,0.8168000000000001,7.0
Lime,1,0,10.0,0.9111,7.0
Lime,1,0,9.0,1.1624,8.0
Lime,1,0,8.0,0.8795999999999999,4.0
Lime,1,0,10.0,0.754,6.0
Lime,1,0,8.0,0.9739,6.0
Lime,1,0,8.0,0.8482,8.0
Lime,1,0,9.0,0.5027,5.0
Lime,1,0,6.0,0.754,4.0
Lime,1,0,9.0,1.1938,8.0
Lime,1,0,6.0,0.6283,4.0
Lime,1,0,9.0,0.7226,6.0
Lime,1,0,8.0,0.5969,4.0
Lime,1,0,10.0,1.1624,6.0
Lime,1,0,9.0,1.2252,6.0
Lime,0,0,8.0,1.0367,7.0
Lime,1,0,9.0,0.7226,5.0
Lime,1,0,10.0,0.9739,7.5
Lime,1,0,9.0,0.6597,5.0
Lime,0,0,7.0,1.0053,8.0
Lime,1,0,9.0,0.7854000000000001,6.0
Lime,1,0,9.0,1.0367,7.0
Lime,1,0,10.0,1.3509,8.0
Maple,0,0,11.0,1.1,1.0
Maple,0,0,12.0,1.131,6.0
abies,0,0,12.0,1.15,1.0
larix,0,0,11.0,0.72,1.7
Birch,0,0,15.0,1.7,10.0
abies,0,0,13.0,0.84,1.0
abies,0,0,13.0,0.95,1.0
abies,0,0,16.5,0.6912,1.0
abies,0,0,13.0,0.9,1.0
larix,0,0,11.0,0.93,1.7
picea,0,0,13.0,1.0,1.0
Maple,0,0,11.0,0.6912,5.0
robinia,0,0,14.0,0.8482,5.0
robinia,0,0,12.0,0.8482,5.5
Maple,0,0,12.0,0.8168000000000001,6.0
Oak,0,0,18.0,1.56,2.0
Oak,0,0,18.0,1.27,2.0
Oak,0,0,26.0,2.96,2.0
Oak,0,0,19.0,1.15,2.0
Oak,0,0,19.0,1.18,2.0
Oak,0,0,19.0,1.19,2.0
Oak,0,0,21.0,1.51,2.0
Beech,0,0,11.0,0.57,1.5
Oak,0,0,25.0,1.85,2.0
Oak,0,0,28.0,2.94,2.0
Oak,0,0,22.0,2.42,2.0
Oak,0,0,24.0,1.5,2.0
Birch,0,0,22.0,1.43,5.0
Oak,0,0,24.0,1.61,2.0
Oak,0,0,22.0,0.97,2.0
Birch,0,0,21.0,1.13,7.0
Oak,0,0,19.0,0.88,2.0
Oak,0,0,18.0,1.16,2.0
Poplar,0,0,25.0,1.56,1.3
Oak,0,0,27.0,2.55,2.0
Beech,0,0,27.0,2.58,1.5
Rowan,0,0,14.0,0.98,3.0
Maple,0,0,17.0,1.16,7.0
Beech,0,0,24.0,2.25,1.5
Oak,0,0,26.0,2.01,2.0
Oak,0,0,26.0,2.08,2.0
Rowan,0,0,10.0,0.8,4.0
Maple,0,0,18.0,1.21,1.0
Rowan,0,0,10.0,0.79,5.0
Maple,0,0,19.0,1.46,8.0
Maple,0,0,16.0,1.13,7.0
Lime,0,0,16.0,0.95,7.0
Maple,0,0,17.0,0.97,8.0
Birch,0,0,18.0,1.94,5.0
Birch,0,0,20.0,1.8,5.0
abies,0,0,17.0,2.21,10.0
Oak,0,0,18.0,2.35,2.0
Beech,0,0,20.0,2.02,1.5
alnus,0,0,17.0,1.93,1.0
larix,0,0,19.0,2.34,1.0
pseudotsuga,0,0,12.0,1.25,7.2
picea,0,0,9.0,1.2,1.0
picea,0,0,13.5,0.5969,1.0
pseudotsuga,0,0,9.0,1.21,6.8
pseudotsuga,0,0,21.0,0.8482,7.0
picea,0,0,9.0,0.63,1.0
pinus,0,0,20.0,1.56,7.0
picea,0,0,12.0,0.73,1.0
picea,0,0,9.0,0.41,1.0
picea,0,0,12.0,0.79,1.0
picea,0,0,11.0,0.8,1.0
larix,0,0,16.0,0.95,1.0
larix,0,0,16.0,1.1,1.0
crataegus,0,0,7.0,0.91,6.0
Lime,0,0,7.0,0.6597,4.0
Lime,0,0,7.0,0.6597,5.0
Lime,0,0,7.0,0.4711999999999999,4.0
Lime,0,0,6.0,0.4397999999999999,4.0
Lime,0,0,7.0,0.6283,4.0
Lime,0,0,7.0,0.6912,6.0
Lime,0,0,9.0,0.7854000000000001,6.0
Lime,0,0,7.0,0.6912,4.0
Lime,0,0,6.0,0.5341,4.0
Lime,0,0,7.0,0.6283,5.0
Lime,0,0,9.0,0.7226,6.0
Lime,0,0,4.5,0.22,1.5
Lime,0,0,9.0,0.7854000000000001,6.0
Lime,0,0,9.0,0.7854000000000001,6.0
Lime,0,0,6.0,0.5341,4.0
Lime,0,0,9.0,0.7226,6.0
Lime,0,0,7.0,0.5969,4.0
Oak,0,0,19.0,1.64,2.0
Oak,0,0,21.0,1.96,2.0
Oak,0,0,17.0,1.27,2.0
Oak,0,0,18.0,0.99,2.0
Oak,0,0,23.0,1.27,2.0
Beech,0,0,15.0,0.76,1.5
Birch,0,0,19.0,1.51,5.0
Oak,0,0,20.0,1.65,2.0
Oak,0,0,13.0,1.49,2.0
Oak,0,0,10.0,0.6912,2.0
Oak,0,0,13.0,0.98,2.0
Oak,0,0,20.0,1.09,2.0
Oak,0,0,20.0,2.07,2.0
Oak,0,0,13.0,1.36,2.0
Oak,0,0,17.0,1.73,2.0
Lime,1,0,17.0,1.5708000000000002,3.0
Lime,0,0,9.0,1.0053,6.0
Lime,0,0,8.0,0.9739,6.0
Rowan,0,0,9.0,0.7,3.0
Lime,0,0,17.0,1.37,3.0
Lime,0,0,17.0,1.4,3.0
Lime,0,0,17.0,1.66,3.0
Lime,0,0,17.0,1.7,3.0
Lime,0,0,17.0,2.0106,3.0
Lime,0,0,17.0,1.83,3.0
Rowan,0,0,9.0,1.05,3.0
Beech,0,0,19.0,1.35,1.5
Beech,0,0,18.0,1.07,1.5
Lime,1,0,18.0,1.7279,3.0
Maple,0,0,8.0,0.3142,5.0
Lime,1,0,18.0,2.3562,3.0
Oak,0,0,13.0,1.13,2.0
Lime,0,0,17.0,1.53,3.0
Lime,0,0,17.0,1.5394,3.0
Lime,0,0,18.0,1.5394,3.0
Lime,0,0,18.0,1.4765,3.0
Oak,0,0,9.0,0.6912,2.0
Lime,0,0,11.0,0.754,1.0
Birch,0,0,13.0,1.1938,5.0
Lime,0,0,13.0,1.4450999999999998,1.0
robinia,0,0,15.0,1.3509,5.0
Lime,1,0,17.0,1.2566,3.0
Lime,0,0,18.0,1.6022,3.0
Lime,0,0,18.0,1.6022,3.0
Lime,1,0,17.0,1.665,3.0
Lime,1,0,18.0,1.6965,3.0
Lime,1,0,16.0,1.7279,3.0
Lime,1,0,18.0,1.7593,3.0
Lime,1,0,16.0,1.4765,3.0
Lime,1,0,17.0,1.665,3.0
Lime,1,0,18.0,1.885,3.0
Lime,1,0,18.0,1.7907,3.0
Lime,1,0,18.0,1.5708000000000002,3.0
Lime,1,0,17.0,1.4765,3.0
Lime,1,0,18.0,1.665,3.0
Lime,1,0,17.0,1.7279,3.0
Lime,1,0,16.0,1.4137,3.0
Lime,1,0,18.0,1.7279,3.0
Lime,0,0,18.0,1.4137,3.0
Lime,0,0,9.0,1.0367,8.0
Lime,0,0,14.0,0.9425,3.0
Lime,0,0,11.0,1.0367,4.0
Lime,0,0,14.0,1.0053,3.0
Maple,0,0,13.0,1.0367,5.0
Maple,0,0,13.0,0.6912,7.5
Birch,0,0,12.0,1.17,5.0
Birch,0,0,10.0,0.74,7.0
Birch,0,0,14.0,1.23,7.0
Maple,0,0,7.0,0.62,1.0
Oak,0,0,12.0,1.7,2.0
Oak,0,0,10.0,1.16,2.0
pinus,0,0,9.0,0.94,1.0
pinus,0,0,12.0,1.74,1.0
Birch,0,0,7.0,0.73,5.0
Beech,0,0,16.0,1.44,1.5
Beech,0,0,11.0,0.92,1.5
Birch,0,0,8.0,0.7,4.0
Oak,0,0,15.0,1.07,2.0
Oak,0,0,19.0,1.68,2.0
Birch,0,0,17.0,1.55,5.0
Poplar,0,0,15.0,0.74,1.3
Poplar,0,0,19.0,1.7,1.3
pinus,0,0,17.0,1.07,4.0
Ash,0,0,11.0,0.88,7.0
pinus,0,0,15.0,1.61,7.0
pinus,0,0,18.0,1.72,8.0
pinus,0,0,9.0,0.79,5.0
pinus,0,0,17.0,1.22,6.0
pinus,0,0,17.0,1.3,6.0
pinus,0,0,16.0,1.53,7.0
pinus,0,0,17.0,1.38,7.0
pinus,0,0,17.0,1.36,7.0
pinus,0,0,15.0,1.42,6.0
pinus,0,0,17.0,1.2,6.0
pinus,0,0,17.0,1.31,6.0
pinus,0,0,9.0,1.03,6.0
pinus,0,0,15.0,1.07,6.0
pinus,0,0,15.0,1.08,6.0
pinus,0,0,13.0,1.14,5.0
pinus,0,0,11.0,0.82,4.0
pinus,0,0,14.0,1.28,8.0
pinus,0,0,15.0,1.23,6.0
pinus,0,0,10.0,0.7,3.0
pinus,0,0,15.0,1.22,5.0
pinus,0,0,18.0,1.48,8.0
pinus,0,0,16.0,1.21,6.0
pinus,0,0,10.0,1.35,6.0
pinus,0,0,14.0,1.35,6.0
pinus,0,0,16.0,1.24,5.0
pinus,0,0,14.0,1.48,7.0
robinia,0,0,14.0,0.65,1.0
robinia,0,0,21.0,1.29,1.0
robinia,0,0,19.0,0.9,1.0
robinia,0,0,20.0,1.03,1.0
robinia,0,0,20.0,1.35,1.0
robinia,0,0,20.0,1.17,1.0
robinia,0,0,21.0,1.58,1.0
Rowan,0,0,10.0,0.86,3.0
Oak,0,0,5.0,0.2198999999999999,1.5
castanea,0,0,4.0,0.1885,1.5
Maple,0,0,18.0,1.46,5.0
corylus,0,0,9.0,1.2566,12.0
Maple,0,0,4.0,0.21,1.0
Maple,0,0,19.0,0.97,1.5
Rowan,0,0,11.0,0.71,3.0
carya,0,0,18.0,1.34,8.0
Maple,0,0,19.0,1.56,1.5
Maple,0,0,18.0,1.57,5.0
juglans,0,0,10.0,0.7,1.0
alnus,0,0,10.0,1.62,1.0
Maple,0,0,9.0,1.33,8.0
Lime,0,0,9.0,1.31,7.0
Lime,0,0,6.0,0.55,4.0
Lime,0,0,9.0,1.15,8.0
Lime,0,0,6.0,0.93,4.0
Oak,0,0,13.0,1.76,2.0
corylus,0,0,7.0,0.3142,7.0
aesculus,0,0,6.0,0.77,4.0
aesculus,0,0,6.0,0.86,5.0
robinia,0,0,15.0,3.58,1.0
Ash,0,0,16.0,1.67,8.0
Ash,0,0,16.0,1.62,9.0
Ash,0,0,15.0,3.24,11.0
Willow,0,0,7.0,0.85,4.0
Lime,0,0,7.5,0.8482,3.0
Lime,0,0,8.0,0.8168000000000001,3.0
Lime,0,0,10.0,1.0053,3.0
pinus,0,0,5.0,0.32,1.0
pinus,0,0,3.0,0.4,1.0
Lime,0,0,7.0,1.0053,3.0
Lime,0,0,6.0,0.9425,3.0
Lime,0,0,7.5,1.0996,3.0
Lime,0,0,10.0,1.2566,3.0
Lime,0,0,9.0,1.2881,3.0
Lime,0,0,10.0,1.0996,3.0
Lime,0,0,10.0,1.1938,3.0
ulmus,0,0,14.0,1.36,1.0
Cherry,0,0,9.0,1.53,1.0
Birch,0,0,15.0,0.78,5.0
Birch,0,0,17.0,1.13,7.0
Maple,0,0,13.0,1.05,3.0
Birch,0,0,15.0,0.73,5.0
Birch,0,0,14.0,0.71,5.0
Birch,0,0,12.0,0.69,4.0
pyrus,0,0,15.0,1.43,6.0
pyrus,0,0,12.0,0.76,5.0
pyrus,0,0,10.0,0.57,4.0
Willow,0,0,16.0,1.57,2.0
Maple,0,0,8.0,0.65,1.0
Poplar,0,0,30.0,4.05,2.9
Rowan,0,0,7.0,0.52,3.0
pinus,0,0,12.0,1.33,7.0
pinus,0,0,10.0,1.25,6.0
Maple,0,0,19.0,1.33,7.0
pinus,0,0,12.0,1.23,7.0
picea,0,0,14.0,1.12,1.0
Rowan,1,0,9.0,0.96,2.5
picea,0,0,14.0,1.08,1.0
carpinus,0,0,12.0,0.86,1.5
picea,0,0,9.0,0.56,1.0
pseudotsuga,0,0,14.0,1.57,8.0
picea,0,0,22.0,1.54,1.0
picea,0,0,22.0,1.63,1.0
picea,0,0,21.0,1.25,1.0
picea,0,0,15.0,0.62,1.0
picea,0,0,22.0,1.76,1.0
Ash,0,0,18.0,1.24,14.0
carpinus,0,0,14.0,1.72,1.5
Ash,0,0,19.0,1.42,11.0
carpinus,0,0,9.0,1.55,1.5
carpinus,0,0,11.0,1.25,1.5
carpinus,0,0,12.0,1.21,1.5
platanus,1,0,12.0,1.0053,8.0
Cherry,0,0,4.5,0.32,4.0
Birch,0,0,13.0,0.9,6.0
Oak,0,0,5.5,0.6,6.0
Maple,0,0,5.0,0.32,3.6
Rowan,0,0,7.0,0.6,4.2
Maple,0,0,6.0,0.43,3.5
Maple,0,0,10.0,0.66,6.5
Cherry,0,0,5.0,0.35,1.0
Cherry,0,0,5.0,0.33,1.0
Lime,0,0,5.5,0.41,3.4
Cherry,0,0,5.0,0.4,1.0
Beech,0,0,13.0,1.09,1.5
Birch,0,0,14.0,0.94,5.0
Birch,0,0,10.0,0.93,5.0
Oak,0,0,11.0,1.06,2.0
Oak,0,0,16.0,1.59,2.0
Oak,0,0,13.0,1.02,2.0
Beech,0,0,19.0,2.24,1.5
Poplar,0,0,14.0,0.94,1.3
Oak,0,0,19.0,2.22,2.0
Oak,0,0,18.0,1.5,2.0
Oak,0,0,19.0,1.66,2.0
Maple,0,0,13.0,0.95,8.0
Lime,0,0,20.0,1.51,5.5
Birch,0,0,13.0,0.74,5.0
Birch,0,0,16.0,0.97,6.0
Birch,0,0,17.0,1.49,5.0
Cherry,0,0,10.0,0.83,8.0
Oak,0,0,27.0,2.5,2.0
pinus,0,0,19.0,1.22,5.0
pinus,0,0,19.0,1.39,7.0
pinus,0,0,18.0,1.18,5.0
pinus,0,0,19.0,1.23,7.0
pinus,0,0,19.0,1.15,6.0
pinus,0,0,18.0,1.05,8.0
pinus,0,0,19.0,1.62,7.0
pinus,0,0,19.0,1.38,7.0
pinus,0,0,19.0,1.52,7.0
pinus,0,0,19.0,1.17,4.0
pinus,0,0,19.0,1.23,7.0
pinus,0,0,19.0,1.38,6.0
pinus,0,0,19.0,1.52,7.0
pinus,0,0,19.0,1.4,7.0
pinus,0,0,19.0,1.42,6.0
pinus,0,0,19.0,0.94,5.0
pinus,0,0,18.0,1.12,4.0
pinus,0,0,19.0,1.32,8.0
pinus,0,0,18.0,1.35,5.0
pinus,0,0,18.0,1.19,5.0
pinus,0,0,19.0,1.02,4.0
pinus,0,0,18.0,0.87,4.0
pinus,0,0,19.0,1.24,5.0
pinus,0,0,19.0,1.68,8.0
pinus,0,0,18.0,1.24,5.0
pinus,0,0,18.0,1.17,6.0
pinus,0,0,18.0,1.22,6.0
pinus,0,0,17.0,1.01,6.0
pinus,0,0,18.0,1.02,4.0
pinus,0,0,18.0,0.92,4.0
pinus,0,0,18.0,1.21,7.0
pinus,0,0,17.0,0.86,5.0
pinus,0,0,18.0,1.19,5.0
pinus,0,0,18.0,0.99,5.0
pinus,0,0,9.0,0.72,5.0
Rowan,0,0,9.0,0.49,5.0
pinus,0,0,15.0,1.16,5.0
pinus,0,0,14.0,1.06,6.0
pinus,0,0,15.0,1.14,5.0
pinus,0,0,14.0,0.93,3.0
pinus,0,0,15.0,1.25,6.0
Ash,0,0,8.0,0.48,4.0
Ash,0,0,8.0,0.72,5.0
Ash,0,0,7.0,0.57,4.0
Ash,0,0,17.0,1.06,9.0
Ash,0,0,16.0,0.85,8.0
Ash,0,0,12.0,0.92,7.0
Rowan,1,0,6.5,0.55,3.0
Rowan,1,0,8.5,0.67,5.0
Ash,0,0,18.0,2.18,14.0
aesculus,0,0,5.0,0.86,5.0
aesculus,0,0,5.0,0.73,5.0
aesculus,0,0,6.0,0.93,5.0
Birch,0,0,10.0,0.69,5.0
Oak,0,0,10.0,0.7854000000000001,2.0
Oak,0,0,10.0,0.7226,2.0
ailanthus,0,0,18.0,1.54,1.0
Maple,1,0,8.0,1.6,6.0
Oak,0,0,10.0,0.6597,2.0
Oak,0,0,7.0,0.6597,2.0
Lime,0,0,9.0,0.6597,4.0
Lime,0,0,9.0,0.6597,4.0
malus,0,0,4.0,0.3142,4.0
malus,0,0,5.0,0.4084,4.0
malus,0,0,5.0,0.377,4.0
Birch,0,0,9.0,0.6597,4.0
Birch,0,0,10.0,0.6283,4.0
Maple,0,0,8.0,0.6597,5.0
Maple,0,0,8.0,0.6283,5.0
Maple,0,0,8.0,0.5027,4.0
Maple,0,0,8.0,0.6912,4.0
Maple,0,0,8.0,0.5027,4.0
Maple,0,0,12.0,1.2566,6.0
Maple,0,0,10.0,1.0053,7.0
Maple,0,0,9.0,1.2566,8.0
Maple,0,0,10.0,1.2252,8.0
Maple,0,0,9.0,1.2252,7.0
Cherry,0,0,7.0,0.76,1.0
Birch,0,0,7.0,0.54,3.0
Cherry,0,0,6.0,0.76,1.0
Birch,0,0,8.0,0.9,3.0
Birch,0,0,7.0,0.38,2.0
Birch,0,0,7.0,0.44,2.0
Birch,0,0,9.0,0.89,4.0
Birch,0,0,9.0,0.81,3.0
Birch,0,0,8.0,0.88,4.0
Cherry,0,0,6.0,0.88,1.0
alnus,0,0,20.0,1.7,1.0
Birch,0,0,9.0,0.69,4.0
Lime,1,0,11.0,1.11,8.0
Birch,0,0,9.0,0.74,4.0
Birch,0,0,8.0,0.78,4.0
Birch,0,0,8.0,0.43,3.0
Birch,0,0,10.0,0.94,6.0
Birch,0,0,8.0,0.8,5.0
Birch,0,0,9.0,0.61,4.0
Birch,0,0,10.0,1.07,6.0
